1582712192.2,0.0,1791,0
1582712192.2,0.1,1785,0
1582712192.2,0.2,1800,0
1582712192.2,0.3,1794,0
1582712192.2,0.4,1785,0
1582712192.2,0.5,1786,0
1582712192.2,0.6,1787,0
1582712192.2,0.7,1790,140
1582712192.5,0.8,1787,140
1582712192.5,0.9,1784,140
1582712192.5,1.0,1827,140
1582712192.5,1.1,1860,140
1582712192.5,1.2,1848,140
1582712192.5,1.3,1829,140
1582712192.5,1.4,1810,280
1582712193.2,1.5,1817,280
1582712193.2,1.6,1818,280
1582712193.2,1.7,1810,280
1582712193.2,1.8,1808,280
1582712193.2,1.9,1820,280
1582712193.2,2.0,1845,280
1582712193.2,2.1,1865,420
1582712193.9,2.2,1847,420
1582712193.9,2.3,1825,420
1582712193.9,2.4,1827,420
1582712193.9,2.5,1834,420
1582712193.9,2.6,1831,420
1582712193.9,2.7,1834,420
1582712193.9,2.8,1826,560
1582712194.6,2.9,1804,560
1582712194.6,3.0,1783,560
1582712194.6,3.1,1773,560
1582712194.6,3.2,1760,560
1582712194.6,3.3,1760,560
1582712194.6,3.4,1766,560
1582712194.6,3.5,1763,700
1582712195.3,3.6,1765,700
1582712195.3,3.7,1761,700
1582712195.3,3.8,1741,700
1582712195.3,3.9,1740,700
1582712195.3,4.0,1745,700
1582712195.3,4.1,1759,700
1582712195.3,4.2,1758,840
1582712196.0,4.3,1750,840
1582712196.0,4.4,1747,840
1582712196.0,4.5,1746,840
1582712196.0,4.6,1734,840
1582712196.0,4.7,1732,840
1582712196.0,4.8,1727,840
1582712196.0,4.9,1754,1120
1582712197.4,5.0,1762,1120
1582712197.4,5.1,1766,1120
1582712197.4,5.2,1766,1120
1582712197.4,5.3,1754,1120
1582712197.4,5.4,1732,1120
1582712197.4,5.5,1724,1120
1582712197.4,5.6,1729,1260
1582712198.1,5.7,1726,1260
1582712198.1,5.8,1713,1260
1582712198.1,5.9,1700,1260
1582712198.1,6.0,1694,1260
1582712198.1,6.1,1684,1260
1582712198.1,6.2,1681,1260
1582712198.1,6.3,1700,1400
1582712198.8,6.4,1745,1400
1582712198.8,6.5,1806,1400
1582712198.8,6.6,1849,1400
1582712198.8,6.7,1867,1400
1582712198.8,6.8,1825,1400
1582712198.8,6.9,1771,1400
1582712198.8,7.0,1764,1540
1582712199.5,7.1,1773,1540
1582712199.5,7.2,1779,1540
1582712199.5,7.3,1766,1540
1582712199.5,7.4,1762,1540
1582712199.5,7.5,1748,1540
1582712199.5,7.6,1731,1540
1582712199.5,7.7,1716,1680
1582712200.3,7.8,1712,1680
1582712200.3,7.9,1717,1680
1582712200.3,8.0,1714,1680
1582712200.3,8.1,1715,1680
1582712200.3,8.2,1708,1680
1582712200.3,8.3,1697,1680
1582712200.3,8.4,1689,1820
1582712200.9,8.5,1696,1820
1582712200.9,8.6,1699,1820
1582712200.9,8.7,1692,1820
1582712200.9,8.8,1688,1820
1582712200.9,8.9,1677,1820
1582712200.9,9.0,1673,1820
1582712200.9,9.1,1708,2100
1582712202.3,9.2,1707,2100
1582712202.3,9.3,1704,2100
1582712202.3,9.4,1702,2100
1582712202.3,9.5,1693,2100
1582712202.3,9.6,1687,2100
1582712202.3,9.7,1679,2100
1582712202.3,9.8,1679,2240
1582712203.1,9.9,1678,2240
1582712203.1,10.0,1672,2240
1582712203.1,10.1,1671,2240
1582712203.1,10.2,1689,2240
1582712203.1,10.3,1763,2240
1582712203.1,10.4,1813,2240
1582712203.1,10.5,1822,2380
1582712203.7,10.6,1777,2380
1582712203.7,10.7,1732,2380
1582712203.7,10.8,1724,2380
1582712203.7,10.9,1715,2380
1582712203.7,11.0,1717,2380
1582712203.7,11.1,1726,2380
1582712203.7,11.2,1732,2520
1582712204.4,11.3,1735,2520
1582712204.4,11.4,1724,2520
1582712204.4,11.5,1709,2520
1582712204.4,11.6,1713,2520
1582712204.4,11.7,1716,2520
1582712204.4,11.8,1708,2520
1582712204.4,11.9,1705,2660
1582712205.1,12.0,1703,2660
1582712205.1,12.1,1704,2660
1582712205.1,12.2,1708,2660
1582712205.1,12.3,1710,2660
1582712205.1,12.4,1706,2660
1582712205.1,12.5,1705,2660
1582712205.1,12.6,1701,2800
1582712205.8,12.7,1697,2800
1582712205.8,12.8,1702,2800
1582712205.8,12.9,1709,2800
1582712205.8,13.0,1706,2800
1582712205.8,13.1,1706,2800
1582712205.8,13.2,1707,2800
1582712205.8,13.3,1699,2940
1582712206.6,13.4,1695,2940
1582712206.6,13.5,1699,2940
1582712206.6,13.6,1702,2940
1582712206.6,13.7,1700,2940
1582712206.6,13.8,1706,2940
1582712206.6,13.9,1703,2940
1582712206.6,14.0,1688,3080
1582712207.2,14.1,1691,3080
1582712207.2,14.2,1694,3080
1582712207.2,14.3,1686,3080
1582712207.2,14.4,1691,3080
1582712207.2,14.5,1712,3080
1582712207.2,14.6,1766,3080
1582712207.2,14.7,1830,3220
1582712207.9,14.8,1868,3220
1582712207.9,14.9,1868,3220
1582712207.9,15.0,1842,3220
1582712207.9,15.1,1819,3220
1582712207.9,15.2,1798,3220
1582712207.9,15.3,1789,3220
1582712207.9,15.4,1778,3360
1582712208.7,15.5,1769,3360
1582712208.7,15.6,1786,3360
1582712208.7,15.7,1787,3360
1582712208.7,15.8,1784,3360
1582712208.7,15.9,1785,3360
1582712208.7,16.0,1772,3360
1582712208.7,16.1,1750,3500
1582712209.3,16.2,1747,3500
1582712209.3,16.3,1747,3500
1582712209.3,16.4,1736,3500
1582712209.3,16.5,1736,3500
1582712209.3,16.6,1737,3500
